Month,Temperature,Humidity,Rainfall,Dengue_Cases,Risk_Level
5,34.67961801740562,63.82264946554514,67.25275622860966,67,Moderate
1,29.578686119291923,71.97891950157936,27.784027780636833,46,Moderate
8,32.83778875581113,78.19505952235951,221.9575066850209,95,High
5,29.77841067288056,66.72020083847445,19.02414765694937,4,Low
12,32.78652594658261,68.62900663736328,74.3599271154491,52,Moderate
12,25.56086838272247,68.78682253201806,2.6738578757295515,8,Low
12,27.46393133330833,70.78387735746225,0.6452278144436407,9,Low
5,28.058752778916787,54.09092400405099,79.37022012497475,2,Low
7,32.85952876298806,91.14944639031378,241.65897156350908,174,High
4,30.593121735375437,50.73123601450046,7.013769175005466,7,Low
6,32.36722560419973,90.09683077242329,264.139748441949,182,High
4,29.67812977562811,38.415295872395134,134.78431236121412,6,Low
3,24.4500312887916,87.30385514975389,98.12844846287538,11,Moderate
7,28.112337981457912,93.11705571613265,203.9003709239429,145,High
8,27.879879694880984,88.31918447707888,134.61117174261696,26,Moderate
4,26.508667391632933,30.952943682590522,36.732181185080094,4,Low
2,34.90785540493362,64.58034157049065,184.93545088658442,69,Moderate
12,26.401455257541592,69.0372375806677,168.7332897110837,56,Moderate
10,28.898738903007544,54.8410267010663,12.120717671570604,8,Low
3,31.73036332749236,62.271724092876354,83.32808389512327,56,Moderate
1,22.326537068267875,92.95292798295027,10.985140508381347,24,Moderate
8,26.12063324878509,100.0,182.7447951590405,74,High
3,21.89737474171962,56.13153828432851,56.364947345318285,5,Low
12,33.05033641370873,46.03601245606852,25.959785990191968,4,Low
10,25.792567416430213,65.09474023585344,134.0785011432452,30,Moderate
7,30.251617505282802,74.72076234989261,202.20312837032998,98,High
10,25.743009605370446,77.44298781044975,35.823414886985965,35,Moderate
5,28.73820521278815,61.97024931148511,125.37082354262397,46,Moderate
10,34.1684398102715,77.67249363042792,117.22958761403834,63,Moderate
5,36.024371552636495,99.02731060090343,8.511500558260671,53,Moderate
7,26.758778012164495,67.89396645563485,108.21156219114548,82,Moderate
9,26.467750484252136,81.06909799298539,269.4332260051241,118,High
12,32.09625010324585,67.25274293420058,8.681663560918025,7,Low
5,30.37010779680473,64.64990298730193,172.1356246380777,50,Moderate
1,31.11344430466655,87.70961368678216,123.1079644343585,63,Moderate
10,25.795257134685865,60.59029831073046,9.133091476075816,3,Low
10,24.72720446631077,70.67834063499974,6.457362922081376,8,Low
1,27.986502170356193,70.76796852821629,4.463887134224664,5,Low
2,27.319261509900286,62.47323710782702,120.0891562557118,36,Moderate
6,28.728927849267972,69.32011734439733,207.11889562552332,49,Moderate
9,28.532531474447353,70.07537729994007,219.06764172901424,45,Moderate
8,28.386064413534136,74.98685345802033,268.2763231263133,164,High
5,28.353627545167388,77.50360704154855,45.691069686728326,26,Moderate
1,33.91012032422105,61.99599540341249,3.7219198463754926,4,Low
7,31.399333790520785,75.77811094568372,168.49285849288268,57,Moderate
5,27.225362162881126,56.848393281822325,134.03906033051408,50,Moderate
6,30.237143406450837,75.45381898049939,228.7020965442015,190,High
7,29.135531908466646,90.18218950445412,194.50679384490323,173,High
3,27.669277256629204,76.52155096835337,0.9795960013547653,4,Low
12,27.513009966466864,77.13146023789935,19.801000329436466,54,Moderate
10,34.05379897296852,58.06664398088677,49.43752521816599,5,Low
3,30.52324673821911,76.36590906791518,16.092300980850545,58,Moderate
5,23.90325270268318,89.19278004640238,120.16819219025285,13,Moderate
6,30.549038784934446,79.93810938914663,190.79565664920403,140,High
9,27.025418876686103,83.2048542512752,161.39038060978103,20,Moderate
12,30.328390813874464,32.600937695048835,119.84785950641349,8,Low
5,27.094063604600674,55.51502794715188,158.22726396433058,48,Moderate
1,24.16224305310608,94.43749547351418,4.04490967107559,46,Moderate
4,26.511172895715788,61.27326949911919,38.002850603519484,7,Low
5,32.35499447881674,52.391800533865414,18.074632395452102,6,Low
12,35.53834522373843,67.03093406522977,24.948070508906383,27,Moderate
10,34.172974113088756,100.0,9.901284260001821,48,Moderate
10,26.044602312854902,42.52476629190961,43.14604186966546,3,Low
5,23.521530266843953,54.230351325409835,158.47970960885408,15,Moderate
7,30.315835871729035,93.94232774500935,283.28016068432635,129,High
4,20.926242537748593,97.86553515306599,4.327733050166285,46,Moderate
1,29.292670856739125,68.44853163564574,48.37937677094687,47,Moderate
5,27.409589654805327,51.41420946210037,20.792668571670767,0,Low
7,30.4518074785339,77.33677475218573,181.22499799622145,73,Moderate
10,21.621187730932817,93.91663587623795,28.518003051334883,47,Moderate
10,30.054400426278868,80.18420481643349,10.711644034926406,50,Moderate
6,25.49085942192756,82.35454101295278,234.9732123447851,162,High
5,23.320332657158847,69.26455988742946,73.21586132536628,34,Moderate
4,16.510951146873403,67.59459878432754,15.434227649102688,6,Low
2,27.889940379797455,74.96276956923367,72.88595095576513,42,Moderate
4,35.089006386678975,91.76502157197004,11.526495090944534,32,Moderate
10,34.64503685819148,83.19125561706105,19.407275748193697,61,Moderate
10,26.17161497365491,53.839358845228624,31.31995877276107,9,Low
3,25.59115175855288,90.64744675029307,143.40729435735742,64,Moderate
10,29.875097024300096,74.69698210019733,134.21528585840284,68,Moderate
1,24.006458243246833,80.30598693788374,11.588525047167867,39,Moderate
8,32.98708126311109,88.65759986092915,106.24963062640317,18,Moderate
5,31.06432111353876,53.32629625729673,8.090628860210618,9,Low
4,32.90773289553723,69.46261631940305,35.665971898022505,91,Moderate
8,27.355698884319015,65.58432199379779,258.99942648448933,196,High
7,30.270929397619305,61.150944910494175,252.61055779785292,139,High
2,24.488069652973756,75.2006496640738,132.9668432735383,26,Moderate
1,24.69247858384056,100.0,24.190313730556987,28,Moderate
12,27.094084432393892,42.39883383241371,33.83790521074734,0,Low
11,29.46946202726471,69.51579083425794,113.2819295151618,47,Moderate
4,31.654338504932998,79.60814402612161,82.1776142717993,82,Moderate
8,33.49323522160581,88.46117328797723,204.87170551486514,145,High
12,33.97075427583809,68.3030792122639,19.28750395181092,56,Moderate
2,26.915505595829725,50.51175454831264,27.389545084129217,9,Low
3,27.914530822606256,73.49180114410245,13.049818462554319,3,Low
12,25.011153283408706,58.6485403447611,11.130410725122879,11,Low
1,18.303038958908232,37.1511744253217,1.9258423892073118,10,Low
1,31.536181585444197,87.91888330770595,51.55278391529383,47,Moderate
3,30.947375588369734,84.37578729763064,15.225157203151085,38,Moderate
11,26.874689771527148,70.7749146527662,2.6883532888359096,7,Low
5,28.267962868899488,73.43612032308553,13.131870272678842,3,Low
12,30.0637568708164,86.11477019073342,80.95268805275634,26,Moderate
3,21.74981657245383,73.36509485167124,95.35487362639361,75,Moderate
1,25.88378929061482,83.56026332141971,32.99202732598623,74,Moderate
1,31.17705871848731,65.53776698689225,26.898765722505313,5,Low
8,32.777030273141605,89.92014280566899,188.6528766931038,112,High
10,29.174231728666516,74.81178588899026,11.192481250533612,25,Moderate
11,22.57367278150638,72.9107791540881,12.126467556732955,5,Low
12,29.865719929734105,50.94908366931952,17.256179991386873,3,Low
12,27.857434070810065,74.30433781452562,9.482858936821208,3,Low
2,21.539472736377963,57.52067623758323,23.850654769086614,8,Low
3,32.65895741782869,60.42575910207259,120.86290118397025,64,Moderate
2,25.061633692807803,57.76936557525818,47.77079176162458,9,Low
3,24.75899025194248,54.006476021511624,26.546871574718146,2,Low
7,30.103000165706508,100.0,220.0000002806783,139,High
1,32.59454939771486,89.97008592982604,2.483900114034326,65,Moderate
10,23.936712724086412,98.80551253216392,11.8035993461767,58,Moderate
8,28.912502991353794,86.5809487586681,314.43953304401447,195,High
10,29.71526600132229,71.06880624866339,47.79741803817415,58,Moderate
10,30.772422429052575,50.597385621938564,2.0180585026108795,10,Low
10,28.705766221108902,59.56457684204404,25.79515444072381,6,Low
2,26.53188864366671,56.22809524875138,52.370389899573965,8,Low
3,24.68963911740512,88.59376009662343,59.87809431288189,43,Moderate
9,32.842535725726705,93.19739717258095,111.83816505482575,50,Moderate
7,32.02408493342586,83.04527356414026,239.10136937870638,177,High
4,16.31459806602157,79.06181334382777,4.909322412956544,9,Low
10,29.74623921663067,100.0,27.853291154740617,64,Moderate
5,31.61573936434478,47.80833665290414,6.891570501287273,4,Low
2,18.548270257832648,88.88849859680198,147.46501440486426,77,Moderate
11,23.96107718116025,87.19661305601092,32.23412642272689,6,Moderate
8,28.14490493986761,87.97227221585086,154.41913489230487,107,High
4,36.22998187884679,85.1070000470974,72.68672289333831,63,Moderate
9,27.615319058994928,100.0,199.00408018501344,150,High
5,25.087988235083465,66.58785610069889,18.55564963847946,6,Low
9,23.782934454912006,63.76007181874365,187.60599404606685,51,Moderate
4,33.49950567659274,59.21335822826221,100.9275399054457,61,Moderate
10,25.41614328350186,100.0,55.891004087829586,33,Moderate
5,24.803231973398987,70.01024228436223,2.4051521909374483,6,Low
9,30.462095525050763,89.13616257571681,178.58408711011222,179,High
8,29.751906764944803,100.0,199.47674354736353,186,High
3,28.490681263979184,58.30220580667542,7.338243481399348,11,Low
1,34.49871383387824,86.22977213874913,12.981997778458233,54,Moderate
3,29.292317092464117,49.756356826727014,107.06376436355258,55,Moderate
4,26.99058599149485,63.77179348142093,1.0163460502122277,0,Low
2,26.832754924337824,70.51041116608349,69.86314234669494,39,Moderate
1,21.747236765213373,71.67058902760078,32.10115781375869,4,Low
7,33.40857412392763,87.82034219209342,143.29144273611047,181,High
8,31.0771652804411,100.0,251.45902180639834,131,High
7,34.00268758251807,78.70787850470558,110.29282444006998,65,Moderate
5,40.77243027137944,81.01956318188995,22.300677364636375,49,Moderate
12,29.195011633462745,55.2129428699826,38.90972960243622,4,Low
1,24.992835799619264,65.73767353106804,56.55171533900455,54,Moderate
7,27.90790731625149,84.67952505836287,226.9882256414171,138,High
7,33.41445099290286,85.33524702388587,183.67320737327145,137,High
9,28.413250862686034,62.824089206412296,141.45375530962733,15,Moderate
3,22.246888086730532,75.27219850528303,25.517915896387656,45,Moderate
9,32.33278818537681,73.31822172149799,210.11916852993477,135,High
1,25.327423657844022,70.70402353090554,51.376512953197384,39,Moderate
1,35.493191104870185,98.46650525118966,17.701804031342938,58,Moderate
4,32.3201922628586,55.7816092409652,6.760310883985427,6,Low
9,25.62372482240792,74.03124920616014,122.15244566467611,54,Moderate
6,30.705405898098565,93.22066078032528,201.98569108598173,179,High
11,28.271422042109613,46.85797727185531,54.00960749969443,6,Low
3,31.411094700488878,60.50867455172441,31.82099369955958,4,Low
1,29.9389312691779,78.9466170637263,11.090333504103953,40,Moderate
4,24.614573380036507,60.48571228465895,46.02580840100964,5,Low
12,25.42580067073015,66.46045019183542,3.1301168483260517,6,Low
9,24.04593617566227,93.72153105684055,128.85615460942228,77,Moderate
3,26.660898671573836,76.32319125304842,39.55067458732003,73,Moderate
12,26.385406147032015,74.00227594443103,28.639215919847956,39,Moderate
9,29.198587542174735,88.24036442706533,223.06360421589156,146,High
7,31.32106198163374,93.24102896855706,153.78213331848121,170,High
12,36.25009967697258,68.14400979850365,73.75476489171356,71,Moderate
4,23.729868342982908,76.86708414888678,1.9793122838214465,7,Low
3,28.09687782669103,62.54601962323033,10.79156570302864,4,Low
10,33.648882221661715,67.26146538430689,38.45904359138315,24,Moderate
5,27.681434435017138,55.15063311171979,136.5316955407868,30,Moderate
5,29.809487184998936,69.47488584990646,90.07739350042165,55,Moderate
3,23.750425887412483,57.83498704556733,92.4274472684431,56,Moderate
12,29.713228388830593,53.2893032475701,18.06343063199781,1,Low
9,28.43709434630671,83.35850587278226,177.45029914853453,151,High
4,31.942919982719452,73.1910966378649,31.81055681861997,62,Moderate
11,32.749544206259,81.74310602422858,8.561460252366315,26,Moderate
5,38.35825456807446,63.53311645637351,1.5780489706512146,8,Low
4,30.3185326928543,76.12079270255134,146.78164780006483,42,Moderate
5,29.303185266328665,78.26196358410495,13.768744912532657,75,Moderate
7,26.848687113732097,97.01931669539543,214.6974693971581,133,High
9,32.5383554078878,85.08788442632071,161.3728944078882,119,High
7,29.68961163045923,85.57864047426756,197.10180001658486,136,High
5,26.818394359443882,75.46210444081991,43.34374233494412,48,Moderate
10,28.673843905078456,70.10767700361913,54.9861738592762,42,Moderate
10,33.270390142431836,38.70283512443373,121.28109436059853,4,Low
7,28.531288058907986,82.34407366737588,124.30847493775732,56,Moderate
10,32.55951424451618,100.0,48.5779261187979,46,Moderate
5,33.26846026935946,64.59941096864526,1.9786103919171967,4,Low
3,27.527725892035686,59.07884353217018,10.337220774773362,0,Low
7,30.125687763462828,91.84450477636427,231.54378017980778,161,High
11,25.56871205162227,74.68567315699858,72.78615702397285,48,Moderate
11,33.187978186244436,87.89102748124623,21.58860806610639,82,Moderate
2,27.90852775080447,51.13197766136668,23.645241906199228,2,Low
12,24.002791070820358,80.97070378862489,38.13069752526385,13,Moderate
9,37.91000742583677,80.78801183387087,288.2456902775386,168,High
10,31.36248010601821,67.86780194589181,13.803773588850982,6,Low
10,30.186934272805516,75.08030976882534,11.674330882286577,29,Moderate
12,27.04427160332122,85.44186222397536,14.416310443139372,19,Moderate
1,26.53270235274125,83.08473070042676,81.97059449480867,80,Moderate
6,33.46050854934463,94.76431377198068,339.61044339549807,192,High
7,33.48772100456352,73.67850859283993,204.55840733332195,75,High
8,31.306638956977093,74.01083745271806,239.41020703985933,136,High
10,26.710718123154642,71.09311147023271,100.36349995539973,83,Moderate
9,30.49945581773144,91.87426755126504,110.96871635462554,40,Moderate
2,34.085264207689804,67.74635516802611,4.089591643018043,3,Low
11,31.993243592591842,87.87561245660598,22.03426111326139,44,Moderate
10,26.273518749127806,68.74423060226182,68.84727482585706,27,Moderate
2,29.61492036134644,53.20680807425247,40.00217093010911,0,Low
5,27.903217574436336,64.09705216045407,84.85703175586346,71,Moderate
5,24.38519255707949,72.68042075215713,160.43655733968035,13,Moderate
6,22.81175313500875,84.11455785416987,275.1367163152794,157,High
3,23.28384083536079,79.0464202742325,46.29219578405648,67,Moderate
8,27.963058960610603,80.46108583846872,238.8114252362053,106,High
1,26.14153081080643,100.0,2.044698102798361,31,Moderate
6,28.558276760392577,93.9005773247546,175.80332775243835,186,High
4,29.13315148618457,89.13086106998522,24.183316826514883,60,Moderate
1,26.96438010518369,67.72428349634156,8.25718997972769,3,Low
7,24.375323807857402,78.92738585913915,261.85904001445044,186,High
9,26.5277526293537,82.9979874569963,187.27619616773293,186,High
4,31.485189189828976,88.27292067631384,44.06769355330026,55,Moderate
4,22.616081279013006,85.86052458067337,44.187293869357276,31,Moderate
6,24.0574905872321,98.99227950071159,177.09874084927216,137,High
12,35.755715996233135,65.27369903208837,90.43061891795907,55,Moderate
3,23.998674701577702,61.42380937065908,15.391998328157275,4,Low
12,25.289020117900595,74.98911265486296,29.767694458592747,68,Moderate
6,29.88502849290788,100.0,223.76674627137456,104,High
7,32.45629791254645,100.0,146.83227500848406,105,High
11,29.402520397094236,85.9775794857158,76.61732790278647,53,Moderate
10,29.956748520590654,91.78925118229269,25.110416548875737,40,Moderate
10,30.53888587424708,56.2551862138987,51.92954925421331,3,Low
3,32.43879936782489,57.4461894430558,8.161897812573555,0,Low
7,33.32032355587299,82.17874223066089,251.0812382199974,150,High
3,27.03496938152583,74.61419002283795,24.149078493189876,48,Moderate
2,30.690294804810925,62.131494793494234,65.37811889147676,63,Moderate
12,35.59952773958086,90.28304018300716,1.0275405317682844,51,Moderate
10,27.469465014469705,76.36100292277676,11.48242959594831,47,Moderate
4,24.101882781317435,70.5917057236111,33.382017593608566,8,Low
12,32.42832267714789,48.46135714197209,105.2902893036848,23,Moderate
8,31.244353386237723,97.3070290498447,147.20050940365783,166,High
9,27.109810976404294,75.51047172231323,147.4972605088407,16,Moderate
7,24.203804524440123,75.93097125277939,154.5155105795833,33,Moderate
1,25.85868725618431,85.18956114466107,33.71127615194523,25,Moderate
3,27.637866870783355,67.6276923344152,6.377283627944627,7,Low
12,29.327921322276058,100.0,81.14040586824078,48,Moderate
9,24.729393901795493,61.49544147375639,237.9750018758061,49,Moderate
12,30.83780726855616,67.27826396128725,114.9358737800473,27,Moderate
1,26.258054517720627,68.40494496203027,120.85729023171723,44,Moderate
9,26.193052268236503,100.0,169.16123192401463,127,High
8,27.333420905892975,76.36020150923922,132.60021078164155,57,Moderate
1,30.955241923550012,45.429564138459746,56.519667664404075,2,Low
6,29.52075450602524,83.7346742025294,169.7160000032101,189,High
5,24.25824519182162,60.66947791668428,7.02144881204135,0,Low
6,26.957507345619096,75.89675658071717,198.39788146597564,33,Moderate
10,25.85614621954381,77.45310385761395,1.7449939386423967,10,Low
12,31.23223119312458,86.04657182475775,34.41455784641494,41,Moderate
5,29.469149253605362,52.00453707452038,8.41162466780625,1,Low
6,31.016927681004784,91.9516524833014,140.9513758167807,156,High
5,27.10613607051259,82.87021292953219,22.710259553626415,40,Moderate
11,26.60273281552721,57.57705590552148,28.320190815661945,2,Low
12,27.922321576449068,39.72268203417043,48.798377782835345,1,Low
5,26.7872808686629,72.17595618939072,3.8671903147481554,13,Low
4,31.1997676077682,81.89763532328016,35.02790480793469,44,Moderate
3,21.53475756625365,68.16914301818085,10.082872622804327,0,Low
3,23.785270323414583,63.13227420726266,42.662882991864386,9,Low
4,23.72878831368323,67.6095665178114,50.72338503562277,6,Low
9,29.303179491601583,81.2436633928266,142.41594454828282,34,Moderate
2,34.8424534903277,49.779293320897494,67.02696571854116,2,Low
9,30.031637135223075,71.95183109567051,305.5648167049792,170,High
1,27.32471310723996,77.81919857520722,72.43117245773621,45,Moderate
1,28.280208652452725,74.82517812064751,28.34926344838265,11,Moderate
5,32.64751321043276,72.5208970895023,33.10030661636592,85,Moderate
6,33.420751658013614,89.4166256418606,156.97172980930566,136,High
6,26.45930479739889,70.66269975189772,183.84788156134965,79,Moderate
3,31.900790519129718,37.34402430335718,53.06499014831631,8,Low
7,31.256113734877104,76.62594274684508,181.63814996003572,29,Moderate
9,29.95808031457178,63.93110885373919,178.9321596114779,70,Moderate
11,32.00418437026856,47.88801801936842,4.484983081338704,3,Low
12,17.18707082800305,61.21108490023367,4.766958756451524,0,Low
10,30.71150127812363,74.93660168065195,128.34299460896148,41,Moderate
8,28.999541157090913,70.76041887802393,231.0673369984551,161,High
6,32.65576896259788,86.78529169720478,247.40714752360248,136,High
12,30.044810398099923,59.616245061011554,22.05900587748601,4,Low
8,32.63704246367102,65.35463961897075,184.7022784234204,72,Moderate
12,27.450205941489234,71.5515719396216,90.2640350507553,52,Moderate
5,31.811498188811754,100.0,2.2321375867669726,33,Moderate
8,27.160527612034716,70.18854275378284,138.17608567038255,64,Moderate
10,33.25965781433619,69.6658153122443,110.24978031892852,53,Moderate
12,34.559858117485575,74.83123466150478,0.4603906136992443,0,Moderate
4,30.96850996428757,69.83361994077097,11.244698043996372,6,Low
10,28.30173455560637,57.80478441609805,159.73865220358124,57,Moderate
8,29.453518248426228,84.97631083867192,263.72201139244515,150,High
10,27.015750047480207,73.38642284667631,15.168312542013224,7,Low
12,24.627013618735234,70.26419877900486,3.467026652631939,2,Low
2,36.68377086999126,55.36950959082625,1.4298173105807197,6,Low
12,27.296456750270654,89.55261897902139,14.034997192832,18,Moderate
12,28.492819227137943,79.97054117999664,106.63613298249892,58,Moderate
5,30.20594150416187,61.70618743949047,26.885322742634088,10,Low
9,30.843635047752194,79.56393103906947,195.23294544016588,120,High
4,34.78020416172301,62.536437424221894,125.2259064202468,34,Moderate
11,25.50940255306219,58.26994761233445,26.215849686798485,2,Low
6,29.180979755932245,100.0,286.5160907428584,153,High
1,25.030117657207807,43.43397170367863,36.39914092035554,1,Low
9,31.755063996863395,100.0,87.72070512174186,58,Moderate
1,25.552923636378857,42.53282682492475,81.5776361434474,7,Low
5,27.851852811806353,51.57334253101356,3.4048338396393834,6,Low
4,26.28279110193096,38.866179863822,58.975848399231324,0,Low
12,25.230316080504576,68.70895460813661,42.41963392764252,7,Low
3,22.374730145312665,67.74519309592192,119.00743100649076,68,Moderate
6,30.843576053730825,76.32077537248847,209.77016106416602,174,High
2,21.98111850387599,54.36133457994136,38.18235720034023,6,Low
3,31.04022385475841,52.4164936984504,105.78979882775674,54,Moderate
5,28.329759011738012,76.96554795319861,26.383652970326654,70,Moderate
9,35.497683721068036,90.57137618403482,295.93031669381037,207,High
2,26.763163691800546,74.74537482304217,3.6533083946197067,2,Low
10,24.99137437763767,56.72126970813666,16.29645539361343,8,Low
8,25.409162592210638,92.49282556879452,182.3367932280921,147,High
2,33.36180178409258,89.54917055974096,145.13254582735075,146,High
11,20.49931012141702,78.79248700589174,16.610780683309716,0,Low
5,28.460104316589668,63.813792726752794,30.889810195007477,4,Low
7,29.63269203075781,79.02521141975596,188.7253288332682,120,High
8,27.274492465463428,70.04458463501796,214.77558457951693,40,Moderate
1,28.852786512950757,70.11820277042092,33.31965297469868,28,Moderate
6,31.812322366317133,84.87701550691942,172.06020905575213,136,High
1,26.723784257333527,67.53497191171913,100.81590595124975,41,Moderate
2,24.815896572786045,73.18140029611263,49.209648486772366,51,Moderate
1,32.30402855439439,55.09961950627074,55.28992971855141,0,Low
11,28.085246594687767,54.761817595150326,6.749964763879689,0,Low
5,35.60476274301203,49.171861692531834,145.73204171928597,57,Moderate
10,27.757356744741518,45.99593343244435,7.111258136008386,2,Low
9,25.148484329863365,83.27154325185889,184.39640339736334,182,High
6,31.03893813067466,80.64235503029381,183.10924529042984,156,High
11,20.78744129497622,56.60818726762174,135.59774851595836,62,Moderate
11,21.663456227978042,77.70421696346645,63.64105920002366,78,Moderate
1,29.068506604045933,70.52070623128843,70.08333826570771,43,Moderate
1,30.034900092919735,40.47243679842919,12.362794888725789,3,Low
2,21.675237191871467,79.82463376332535,29.263090648417496,67,Moderate
9,28.109854705954977,89.42316868164485,168.62896327868134,165,High
3,26.067755793266244,55.0920598774772,73.47806365936592,4,Low
1,28.587172047942197,76.30287314342488,5.48847638257558,77,Moderate
5,34.4488825130217,57.15252643886202,163.99146095238783,45,Moderate
7,27.797514401636956,77.49270392994401,261.442827510028,150,High
6,25.66050538937794,73.48002452420857,223.05390161482177,150,High
12,24.43523109833885,43.103403211981345,86.51259519282752,2,Low
1,19.39273839468278,64.25774215580547,36.524171517650736,5,Low
5,25.12338672303032,68.14406580587746,30.976854189896514,9,Low
5,27.155479044689223,64.03480459578094,18.87553294342793,6,Low
6,28.604772161396983,86.09082970349831,212.5314116051651,150,High
3,27.474972131630782,64.00151406803295,65.4461364557935,46,Moderate
5,28.30740753183507,74.03942128871101,26.46075941712026,56,Moderate
7,33.25350159087278,88.85970092568876,240.42855034450585,172,High
5,25.399989676706163,72.7375154589882,60.08425800823276,62,Moderate
5,28.67461868786691,59.9482719931865,62.08750959472737,4,Low
5,29.767762598277635,87.5757687207424,2.6682507950770726,56,Moderate
10,23.638403690228614,52.35739995167829,98.21565444812256,6,Low
10,33.64372951898508,77.31340445630077,30.647837860465145,29,Moderate
3,27.60564747086295,87.72836639439943,15.218770485545773,53,Moderate
1,28.075398491779392,77.21362139123343,13.838063272071475,6,Moderate
5,30.83285769302623,66.96213659402756,32.986985120839854,6,Low
9,29.92443394941156,73.23355056099948,186.78220833982667,63,Moderate
1,31.81254653565298,85.54131476569384,23.768707771586996,64,Moderate
3,29.148496660807297,48.6553761210749,69.25989747664887,3,Low
4,25.55025050143825,55.44813609430535,5.091600241648196,5,Low
1,29.446014100824407,64.03663351762418,32.31859053640961,9,Low
1,23.425095170717352,88.56480636267997,239.49156622993834,192,High
8,31.883041253623425,94.28090610991082,161.28980908235496,149,High
2,27.867080037422156,55.47931362234632,11.819576504639686,5,Low
12,27.16753257090984,65.34538441922645,34.801714582650796,8,Low
8,34.993925465898826,67.29518862223922,169.86878476927214,19,Moderate
7,30.791266754467728,79.21886541284357,200.08915205523044,140,High
10,25.805100369036154,84.68334337835168,75.72548658250668,76,Moderate
10,28.37137960456446,49.42385306104742,73.75077418978073,7,Low
2,28.6394255679896,94.1317128360156,12.945038030036333,57,Moderate
6,28.32360128381298,82.41991463802391,147.0394145813549,19,Moderate
6,31.40175664554837,78.6377628734807,174.98694917066624,49,Moderate
3,24.535300607142,63.05590731962113,23.895684852319725,3,Low
11,31.877828802106947,67.75088921381337,34.851292723075325,56,Moderate
2,29.70877744748674,48.50272278212932,46.45249594014763,2,Low
12,25.41509076062479,62.130063893997956,41.036589587683245,1,Low
1,35.101243570438044,77.40482271464727,33.316016552365966,8,Moderate
6,28.367111561057126,79.34939526448808,174.19416790642828,74,Moderate
12,31.676616694440007,53.392647747963224,9.704238267797637,3,Low
5,32.00232927217191,64.51741094522102,83.76096809894398,53,Moderate
11,25.31751916369342,67.73051169651217,39.018145642272856,4,Low
9,28.486731950108492,100.0,306.22781149145067,117,High
1,26.999813941604188,78.87023862637601,72.65528816912251,24,Moderate
7,25.440321601143047,76.49115910961102,61.309253003304164,29,Moderate
5,29.041287355084883,67.06914473234464,147.16353736586757,35,Moderate
5,27.46276503411781,63.22075942132184,23.023875945686147,6,Low
2,31.24323309263913,58.159922414204885,7.281174616908806,2,Low
11,31.173954882208854,69.89432521779167,36.53203048621286,84,Moderate
3,21.005872107047278,66.76585632147966,5.973492026501041,8,Low
7,32.77877247325318,100.0,191.01901392971834,174,High
6,28.841992273051684,89.37126779731052,286.2846896407385,146,High
12,32.130184817366626,74.79287006174434,14.56883512338864,80,Moderate
2,32.50682054731033,94.80425902738428,26.097406413468903,45,Moderate
6,30.546294737447585,85.92055137311992,206.0922232066227,149,High
2,26.35674284818166,84.94177322366693,79.15511115532735,53,Moderate
2,23.577181326056255,49.14667112269806,30.469429625011173,7,Low
2,27.14031587884506,72.36642158940654,9.36278106494693,6,Low
11,26.767862863257037,53.539475215434,15.544798468944299,3,Low
3,31.118642129077358,47.84612608702148,35.57710524587696,3,Low
2,33.24123498447844,58.909428888114455,7.976400774015362,6,Low
4,33.582735243159824,87.87849001620359,47.29314494967476,64,Moderate
9,26.892114214180083,89.76240353387666,237.67087367105464,138,High
6,31.307842889146418,100.0,204.9913157549884,102,High
1,21.2662472311162,47.009491601651035,138.79339695344692,4,Low
8,27.71417628559475,75.06406996068552,166.63333093917598,62,Moderate
12,31.85940653238983,74.52550013352604,146.00862742053212,86,Moderate
7,29.57487383489453,73.7958208106361,87.90420327455435,26,Moderate
10,23.062604512480313,42.343096247788814,7.05314454385347,3,Low
3,25.630142963388423,56.64523227970192,17.99663369319604,3,Low
1,27.89437697216429,69.03883353776925,112.73032136016856,77,Moderate
5,29.120644635278424,78.04436364275784,178.87312013985868,49,Moderate
4,24.761585920313415,37.05808268350081,98.06513329216212,2,Low
10,29.696244177856357,67.56814036780213,5.827686391672407,6,Low
8,32.63347809371738,77.4513380342808,210.27278435181515,137,High
1,27.942190916486883,82.7441798277432,27.526685153544626,25,Moderate
10,30.185136992014797,80.39286376356155,0.4676951210974146,32,Moderate
1,28.02568907924375,78.73856978213207,29.20510971274205,84,Moderate
12,26.254456437893726,58.000892399470985,2.358205753168367,6,Low
4,27.561560784296677,41.37996794315038,39.24973942727753,5,Low
8,32.372277936697586,85.3214314696456,161.21966976988045,142,High
5,26.51995588047149,85.0244773781284,32.06901860632801,55,Moderate
2,26.964815749331592,90.90181791286648,47.488544575558386,55,Moderate
6,29.933909782449177,67.74228875187427,159.9832296917348,55,Moderate
5,30.243677791764956,76.44011234202601,54.22091160088954,52,Moderate
2,26.818078727883357,75.69459472578949,28.462377228696468,67,Moderate
11,30.787817618042943,61.658218798588294,85.5812439205886,50,Moderate
11,26.66472204097596,68.0490955966957,118.00125015535234,30,Moderate
11,32.69249855034656,95.03604288739497,6.3780321642825255,37,Moderate
3,29.478568768792375,55.86162991312185,37.95718914804157,0,Low
9,24.695606901879845,85.22339239318607,175.0506372010444,210,High
7,38.97843171018192,100.0,287.2430703311747,175,High
7,35.237576910819406,86.51407390624777,320.24187711269866,125,High
11,23.49293012436078,48.89777485753692,99.30512970451453,4,Low
